imdbid,bechdel_rating,title,year,binary,budget_2013,domgross_2013,intgross_2013,genres,A,B,C,averageRating,numVotes
337741,3,Something&#39;s Gotta Give,2003,FAIL,101286957,157862359.0,337646706.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.7,105058
338459,3,Spy Kids 3-D: Game Over,2003,PASS,50643478,141498677.0,212515222.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,4.2,50671
324133,3,Swimming Pool,2003,PASS,9875478,12825598.0,28412666.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,6.7,39924
300556,1,Timeline,2003,FAIL,101286957,24664310.0,33808553.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,5.6,57956
339840,3,Undead,2003,PASS,949565,52158.0,290250.0,"Action,Comedy,Fantasy",Action,Comedy,Fantasy,5.4,12316
320691,3,Underworld,2003,FAIL,27853913,65799413.0,121175229.0,"Action,Fantasy,Thriller",Action,Fantasy,Thriller,7.0,242141
290334,3,X2 (X-Men 2),2003,PASS,158260870,272145004.0,516198274.0,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,7.4,488642
289043,3,28 Days Later...,2002,PASS,10361434,58367141.0,107442412.0,"Drama,Horror,Sci-Fi",Drama,Horror,Sci-Fi,7.6,350841
283832,3,8 femmes,2002,PASS,10361434,3984522.0,54885065.0,"Comedy,Crime,Musical",Comedy,Crime,Musical,7.1,27378
180052,2,"Adventures of Pluto Nash, The",2002,FAIL,129517922,5713168.0,9189290.0,"Action,Comedy,Sci-Fi",Action,Comedy,Sci-Fi,3.8,23299
295178,1,Austin Powers in Goldmember,2002,FAIL,81596291,276025731.0,379148984.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,6.2,186524
286499,3,Bend It Like Beckham,2002,PASS,7253004,42149599.0,99379590.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.6,100215
187738,1,Blade II,2002,FAIL,69939678,105786208.0,199896148.0,"Action,Horror,Sci-Fi",Action,Horror,Sci-Fi,6.7,189660
300532,3,Blue Crush,2002,PASS,38855376,51960544.0,66855105.0,"Drama,Romance,Sport",Drama,Romance,Sport,5.6,28821
258463,1,"Bourne Identity, The",2002,FAIL,77710753,157324072.0,276261727.0,"Action,Mystery,Thriller",Action,Mystery,Thriller,7.9,481030
264464,1,Catch Me If You Can,2002,FAIL,67349319,213195306.0,454746230.0,"Biography,Crime,Drama",Biography,Crime,Drama,8.1,739961
299658,3,Chicago,2002,PASS,38855376,221070926.0,398510478.0,"Comedy,Crime,Musical",Comedy,Crime,Musical,7.1,203859
275022,3,Crossroads,2002,PASS,15542151,48165989.0,73825215.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,3.5,37291
266452,2,Death to Smoochy,2002,FAIL,64758961,10822278.0,10845911.0,"Comedy,Crime,Drama",Comedy,Crime,Drama,6.3,37527
246460,2,Die Another Day,2002,FAIL,183915449,208448913.0,559442481.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,6.1,194171
303933,1,Drumline,2002,FAIL,25903584,73045727.0,73045727.0,"Comedy,Drama,Music",Comedy,Drama,Music,5.8,31912
238380,1,Equilibrium,2002,FAIL,25903584,1541287.0,6923858.0,"Action,Drama,Sci-Fi",Action,Drama,Sci-Fi,7.4,299152
120679,2,Frida,2002,FAIL,15542151,33525714.0,72155308.0,"Biography,Drama,Romance",Biography,Drama,Romance,7.4,75719
327753,3,Funny Ha Ha,2002,PASS,38855,99819.0,99819.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.4,2327
302674,0,Gerry,2002,FAIL,9066255,329860.0,329860.0,"Adventure,Drama,Mystery",Adventure,Drama,Mystery,6.1,16960
295297,3,Harry Potter and the Chamber of Secrets,2002,PASS,129517922,339321257.0,1138436153.0,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,7.4,503600
257756,3,High Crimes,2002,PASS,54397527,53805898.0,82607955.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,6.4,36407
297181,1,I Spy,2002,FAIL,90662545,43467687.0,78073173.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,5.4,46922
268380,0,Ice Age,2002,FAIL,84186649,228453301.0,500089862.0,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,7.5,410845
278500,3,"Importance of Being Earnest, The",2002,PASS,19427688,10851194.0,10851194.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.8,21199
278504,1,Insomnia,2002,FAIL,59578244,87117875.0,147161499.0,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,7.2,257136
275847,3,Lilo and Stitch,2002,PASS,103614337,188800252.0,318355051.0,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,7.2,154047
167261,3,"Lord of the Rings: The Two Towers, The",2002,FAIL,121746846,443662324.0,1200694576.0,"Adventure,Drama,Fantasy",Adventure,Drama,Fantasy,8.7,1379944
252076,3,Maid in Manhattan,2002,PASS,71234857,121659935.0,212199853.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,5.2,79923
120912,1,Men in Black II,2002,FAIL,181325090,246626476.0,572168477.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,6.2,321397
181689,1,Minority Report,2002,FAIL,132108280,170995666.0,464742312.0,"Action,Crime,Mystery",Action,Crime,Mystery,7.6,476889
259446,3,My Big Fat Greek Wedding,2002,PASS,6475896,312705749.0,456217193.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.5,114774
258000,3,Panic Room,2002,PASS,62168602,123441416.0,254254517.0,"Crime,Drama,Thriller",Crime,Drama,Thriller,6.8,241329
289408,3,"Powerpuff Girls, The",2002,PASS,32379480,14780124.0,21274227.0,"Action,Adventure,Animation",Action,Adventure,Animation,6.5,8851
238546,3,Queen of the Damned,2002,PASS,45331273,39254038.0,39254038.0,"Drama,Fantasy,Horror",Drama,Fantasy,Horror,5.3,50214
258068,2,"Quiet American, The",2002,FAIL,25903584,16821330.0,34125645.0,"Drama,Romance,Thriller",Drama,Romance,Thriller,7.0,26313
252444,3,Rabbit-Proof Fence,2002,PASS,9066255,8029593.0,21845695.0,"Adventure,Biography,Drama",Adventure,Biography,Drama,7.4,26242
289765,1,Red Dragon,2002,FAIL,101023979,120393928.0,267396769.0,"Crime,Drama,Thriller",Crime,Drama,Thriller,7.2,234781
253556,1,Reign of Fire,2002,FAIL,77710753,55772984.0,106399210.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,6.2,120855
120804,3,Resident Evil,2002,PASS,45331273,51962213.0,134423285.0,"Action,Horror,Sci-Fi",Action,Horror,Sci-Fi,6.7,234811
292644,3,"Rules of Attraction, The",2002,FAIL,5180717,8452031.0,15281897.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.7,48012
304669,1,"Santa Clause 2, The",2002,FAIL,84186649,180322432.0,223840454.0,"Comedy,Family,Fantasy",Comedy,Family,Fantasy,5.6,45655
267913,3,Scooby-Doo,2002,PASS,108795054,198543415.0,357850459.0,"Adventure,Comedy,Family",Adventure,Comedy,Family,5.0,89847
286106,1,Signs,2002,FAIL,91572563,295256424.0,528777236.0,"Drama,Mystery,Sci-Fi",Drama,Mystery,Sci-Fi,6.7,321242
281373,1,Snow Dogs,2002,FAIL,41445735,105104690.0,151403896.0,"Adventure,Comedy,Family",Adventure,Comedy,Family,5.1,23854
307479,1,Solaris,2002,FAIL,60873423,19388882.0,19388882.0,"Drama,Mystery,Romance",Drama,Mystery,Romance,6.2,76103
145487,1,Spider-Man,2002,FAIL,180029911,522872106.0,1064074398.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,7.3,651091
166813,1,Spirit: Stallion of the Cimarron,2002,FAIL,103614337,94826948.0,137956416.0,"Adventure,Animation,Drama",Adventure,Animation,Drama,7.1,59081
283003,3,Spun,2002,PASS,5828306,531336.0,1324514.0,"Comedy,Crime,Drama",Comedy,Crime,Drama,6.8,35575
287717,3,Spy Kids 2: Island of Lost Dreams,2002,PASS,49216810,111186338.0,155060534.0,"Action,Adventure,Comedy",Action,Adventure,Comedy,5.1,56059
253754,1,Star Trek: Nemesis,2002,FAIL,77710753,56022212.0,87182173.0,"Action,Adventure,Sci-Fi",Action,Adventure,Sci-Fi,6.4,69094
121765,3,Star Wars: Episode II - Attack of the Clones,2002,FAIL,148945610,402382056.0,850538512.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,6.6,585712
293662,0,"Transporter, The",2002,FAIL,27198764,32763432.0,56895840.0,"Action,Crime,Thriller",Action,Crime,Thriller,6.8,272747
133240,3,Treasure Planet,2002,FAIL,129517922,49372949.0,118897452.0,"Adventure,Animation,Family",Adventure,Animation,Family,7.2,92751
283084,3,Tuck Everlasting,2002,PASS,19427688,24818223.0,25054743.0,"Drama,Family,Fantasy",Drama,Family,Fantasy,6.6,20156
290095,0,"Tuxedo, The",2002,FAIL,77710753,65517936.0,135255080.0,"Action,Comedy,Sci-Fi",Action,Comedy,Sci-Fi,5.4,74388
277434,3,We Were Soldiers,2002,PASS,90662545,101179654.0,148502998.0,"Action,Drama,History",Action,Drama,History,7.1,122855
295701,1,xXx,2002,FAIL,90662545,183824786.0,346071886.0,"Action,Adventure,Thriller",Action,Adventure,Thriller,5.9,167661
183790,2,A Knight&#39;s Tale,2001,FAIL,53949684,73797860.0,132403823.0,"Action,Adventure,Romance",Action,Adventure,Romance,6.9,159960
218817,2,Antitrust,2001,FAIL,39475379,14428526.0,23507863.0,"Action,Crime,Drama",Action,Crime,Drama,6.1,27633
230011,1,Atlantis: The Lost Empire,2001,FAIL,118426136,110600487.0,244811851.0,"Action,Adventure,Animation",Action,Adventure,Animation,6.9,94540
265086,0,Black Hawk Down,2001,FAIL,125005366,142951853.0,210128869.0,"Drama,History,War",Drama,History,War,7.7,344654
221027,1,Blow,2001,FAIL,39475379,69727697.0,109586673.0,"Biography,Crime,Drama",Biography,Crime,Drama,7.6,226936
243155,3,Bridget Jones&#39;s Diary,2001,PASS,32896149,94083718.0,370446373.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.7,210272
260866,3,Don&#39;t Say A Word,2001,PASS,65792298,72368206.0,137490616.0,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,6.3,46334
246578,3,Donnie Darko,2001,FAIL,5921307,1671811.0,10127447.0,"Drama,Sci-Fi,Thriller",Drama,Sci-Fi,Thriller,8.0,706802
240462,3,Dr. Dolittle 2,2001,PASS,94740909,148625750.0,231722738.0,"Comedy,Family,Fantasy",Comedy,Family,Fantasy,4.7,39577
232500,1,"Fast and the Furious, The",2001,FAIL,50002146,190155939.0,271738388.0,"Action,Crime,Thriller",Action,Crime,Thriller,6.8,326473
120681,3,From Hell,2001,FAIL,46054609,41578506.0,90414888.0,"Horror,Mystery,Thriller",Horror,Mystery,Thriller,6.8,140793
221218,3,"Glass House, The",2001,PASS,28948611,23621318.0,30082587.0,"Crime,Drama,Mystery",Crime,Drama,Mystery,5.8,30081
280707,3,Gosford Park,2001,PASS,23685227,54344576.0,54344576.0,"Comedy,Drama,Mystery",Comedy,Drama,Mystery,7.2,74835
212985,3,Hannibal,2001,PASS,114478598,217235991.0,460678038.0,"Crime,Drama,Thriller",Crime,Drama,Thriller,6.8,240085
241527,3,Harry Potter and the Sorcerer&#39;s Stone,2001,PASS,164480745,417880504.0,1282627914.0,"Adventure,Family,Fantasy",Adventure,Family,Fantasy,7.6,581690
248845,3,Hedwig and the Angry Inch,2001,PASS,7895076,4036110.0,4794811.0,"Comedy,Drama,Music",Comedy,Drama,Music,7.7,30091
253126,3,High Heels and Low Lifes,2001,PASS,13158460,298423.0,298423.0,"Action,Comedy,Drama",Action,Comedy,Drama,6.2,3264
160399,0,Impostor,2001,FAIL,52633838,8045394.0,8045394.0,"Drama,Mystery,Sci-Fi",Drama,Mystery,Sci-Fi,6.2,21865
211443,3,Jason X,2001,PASS,18421843,17265945.0,22305955.0,"Action,Horror,Sci-Fi",Action,Horror,Sci-Fi,4.4,47407
35423,2,Kate &amp; Leopold,2001,FAIL,63160606,61970361.0,93343188.0,"Comedy,Fantasy,Romance",Comedy,Fantasy,Romance,6.4,75061
271027,1,Kiss of the Dragon,2001,FAIL,32896149,48467177.0,48467177.0,"Action,Crime,Drama",Action,Crime,Drama,6.6,58557
264761,3,Kissing Jessica Stein,2001,PASS,1973769,9244768.0,11621399.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.4,15450
146316,0,Lara Croft: Tomb Raider,2001,FAIL,123689520,172565543.0,361389438.0,"Action,Adventure,Fantasy",Action,Adventure,Fantasy,5.8,188208
290879,3,"Legend of Suriyothai, The",2001,PASS,11842614,597730.0,597730.0,"Action,Adventure,Drama",Action,Adventure,Drama,6.5,1797
120737,1,"Lord of the Rings: The Fellowship of the Ring, The",2001,FAIL,143427209,415208284.0,1167441808.0,"Adventure,Drama,Fantasy",Adventure,Drama,Fantasy,8.8,1540992
258273,3,Lovely and Amazing,2001,PASS,328961,5540210.0,6178924.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,6.7,6598
166276,3,Monkeybone,2001,FAIL,98688447,7118091.0,7118091.0,"Animation,Comedy,Fantasy",Animation,Comedy,Fantasy,4.7,16016
265343,3,Monsoon Wedding,2001,PASS,1579015,18259960.0,35561527.0,"Comedy,Drama,Romance",Comedy,Drama,Romance,7.3,22385
198781,1,"Monsters, Inc.",2001,FAIL,151322285,380836644.0,736554932.0,"Adventure,Animation,Comedy",Adventure,Animation,Comedy,8.0,756161
203009,3,Moulin Rouge!,2001,PASS,69739836,75511622.0,235816959.0,"Drama,Musical,Romance",Drama,Musical,Romance,7.6,254709
166924,3,Mulholland Dr.,2001,PASS,19737689,9499853.0,15684329.0,"Drama,Mystery,Thriller",Drama,Mystery,Thriller,7.9,295953
267804,0,"One, The",2001,FAIL,64476452,57773198.0,57773198.0,"Action,Sci-Fi,Thriller",Action,Sci-Fi,Thriller,5.9,86070
