bechdel_rating,title,year,binary,budget_2013$,domgross_2013$,intgross_2013$,genres,averageRating,numVotes
3,Best in Show,2000,PASS,8117450,25192844.0,27998998.0,Comedy,7.4,51806
3,Billy Elliot,2000,PASS,6764542,29757576.0,147846184.0,"Drama,Music",7.7,117447
1,Boiler Room,2000,FAIL,12176175,22950688.0,38928095.0,"Crime,Drama,Thriller",7.0,46929
3,Bring It On,2000,PASS,13529084,92476091.0,122375366.0,"Comedy,Romance,Sport",6.0,82269
2,Cast Away,2000,FAIL,114997212,316082883.0,578003746.0,"Adventure,Drama,Romance",7.8,481743
3,Cecil B. Demented,2000,PASS,13529084,1727642.0,2643423.0,"Comedy,Crime,Thriller",6.2,12803
2,"Cell, The",2000,FAIL,47351793,82907528.0,116230018.0,"Horror,Sci-Fi,Thriller",6.3,90951
3,Center Stage,2000,PASS,24352351,23271276.0,23271276.0,"Drama,Music,Romance",6.7,17740
3,Charlie&#39;s Angels,2000,PASS,121761754,169526922.0,351399133.0,"Action,Adventure,Comedy",5.5,165762
3,Chicken Run,2000,PASS,56822152,144482383.0,308184297.0,"Adventure,Animation,Comedy",7.0,166640
3,Chocolat,2000,PASS,33822710,96475572.0,206318992.0,"Drama,Romance",7.2,170006
3,Coyote Ugly,2000,FAIL,60880877,82238253.0,156648214.0,"Comedy,Drama,Music",5.7,102052
3,Dancer in the Dark,2000,PASS,16911355,5624704.0,61635111.0,"Crime,Drama,Musical",8.0,95163
2,"Dude, Where&#39;s My Car",2000,FAIL,18940717,63220562.0,99006237.0,"Comedy,Mystery,Sci-Fi",5.5,129810
3,"Emperor&#39;s New Groove, The",2000,PASS,135290838,120810082.0,229042753.0,"Adventure,Animation,Comedy",7.3,165144
3,Erin Brockovich,2000,PASS,67645419,169855868.0,348786874.0,"Biography,Drama",7.3,161617
1,Final Destination,2000,FAIL,31116893,72113147.0,151575620.0,"Horror,Thriller",6.7,214986
3,"Gift, The",2000,FAIL,13529084,16246592.0,60295888.0,"Drama,Fantasy,Horror",6.6,59677
0,Gladiator,2000,FAIL,139349563,253918993.0,619204256.0,"Action,Adventure,Drama",8.5,1238982
1,Gone in Sixty Seconds,2000,FAIL,139755436,137513677.0,314744675.0,"Action,Crime,Thriller",6.5,248882
2,High Fidelity,2000,FAIL,27058168,36903356.0,64779503.0,"Comedy,Drama,Music",7.5,160029
3,Hollow Man,2000,PASS,121761754,99045530.0,258676083.0,"Action,Horror,Sci-Fi",5.8,116348
1,Little Nicky,2000,FAIL,108232671,53362591.0,78834500.0,"Comedy,Fantasy",5.3,92979
3,Love &amp; Basketball,2000,PASS,20293626,37125324.0,37488584.0,"Drama,Romance,Sport",7.2,16958
2,Meet the Parents,2000,FAIL,74409961,224887250.0,412095756.0,"Comedy,Romance",7.0,296146
1,Memento,2000,FAIL,6764542,34559865.0,53741710.0,"Mystery,Thriller",8.4,1048278
3,Miss Congeniality,2000,PASS,60880877,144500988.0,288738993.0,"Action,Comedy,Crime",6.2,173183
1,Mission to Mars,2000,FAIL,121761754,82357777.0,143408288.0,"Adventure,Sci-Fi,Thriller",5.7,67669
0,"O Brother, Where Art Thou?",2000,FAIL,35175618,61566286.0,102501499.0,"Adventure,Comedy,Crime",7.7,268427
3,"Patriot, The",2000,FAIL,148819922,153325570.0,291281175.0,"Action,Drama,History",7.2,240699
3,Pitch Black,2000,PASS,31116893,53081479.0,71950493.0,"Horror,Sci-Fi",7.1,216176
0,Red Planet,2000,FAIL,108232671,23650043.0,45273684.0,"Action,Sci-Fi,Thriller",5.7,53065
3,Remember the Titans,2000,FAIL,40587251,156470282.0,184951617.0,"Biography,Drama,Sport",7.8,186713
3,Requiem for a Dream,2000,PASS,6088088,4918474.0,9998139.0,Drama,8.3,713361
3,Return to Me,2000,FAIL,32469801,44189098.0,44189098.0,"Comedy,Drama,Romance",6.9,18702
0,"Road to El Dorado, The",2000,FAIL,128526296,68731346.0,88886081.0,"Adventure,Animation,Comedy",6.9,76921
0,Romeo Must Die,2000,FAIL,33822710,75726795.0,123164396.0,"Action,Crime,Thriller",6.1,63926
3,Rugrats in Paris:,2000,PASS,40587251,103499437.0,139734889.0,"Adventure,Animation,Comedy",6.1,10305
3,Saving Grace,2000,PASS,5411634,16476533.0,37593061.0,"Comedy,Crime",6.9,16936
3,Scream 3,2000,PASS,54116335,120595650.0,218952089.0,"Horror,Mystery",5.5,116285
2,Sexy Beast,2000,FAIL,5817506,9397377.0,13738212.0,"Crime,Drama,Thriller",7.3,50907
1,Shanghai Noon,2000,FAIL,74409961,77024193.0,96313324.0,"Action,Adventure,Comedy",6.5,113398
0,Snatch.,2000,FAIL,13529084,40713217.0,113093815.0,"Comedy,Crime",8.3,731436
3,Songcatcher,2000,PASS,2435235,4127634.0,4127634.0,"Drama,Music",7.2,3088
1,Thirteen days,2000,FAIL,108232671,46765640.0,90042204.0,"Drama,History,Thriller",7.3,51369
3,Titan A.E.,2000,PASS,101468129,30781343.0,49722060.0,"Action,Adventure,Animation",6.6,56840
0,Unbreakable,2000,FAIL,99091212,128525137.0,335655410.0,"Drama,Mystery,Sci-Fi",7.3,362091
1,Urbania,2000,FAIL,304404,1396303.0,1396303.0,Drama,6.8,2855
1,Vertical Limit,2000,FAIL,101468129,92638183.0,288845939.0,"Action,Adventure,Drama",5.9,55885
2,"Way of the Gun, The",2000,FAIL,12176175,8182195.0,17671601.0,"Action,Crime,Drama",6.7,30507
3,What Lies Beneath,2000,PASS,121761754,210329023.0,390576517.0,"Drama,Fantasy,Horror",6.6,111665
1,What Women Want,2000,FAIL,87939045,247318583.0,503417209.0,"Comedy,Fantasy,Romance",6.4,182643
3,Where the Heart Is,2000,PASS,20293626,45689304.0,55282615.0,"Comedy,Drama,Romance",6.8,30555
3,"Whole Nine Yards, The",2000,PASS,32469801,77470905.0,115711368.0,"Comedy,Crime",6.7,104264
3,"Wo hu cang long (Crouching Tiger, Hidden Dragon)",2000,PASS,20293626,173264011.0,288440067.0,"Action,Adventure,Fantasy",7.8,242542
1,X-Men,2000,FAIL,101468129,212812106.0,400920487.0,"Action,Adventure,Sci-Fi",7.4,544650
3,10 Things I Hate About You,1999,PASS,18180006,53390436.0,84486720.0,"Comedy,Drama,Romance",7.3,274838
1,"13th Warrior, The",1999,FAIL,174807753,45728169.0,86283567.0,"Action,Adventure,History",6.6,111702
1,8MM,1999,FAIL,55938481,50964770.0,134810098.0,"Mystery,Thriller",6.5,117206
3,American Beauty,1999,PASS,20976930,181881240.0,498213351.0,Drama,8.3,1005298
2,American Pie,1999,FAIL,16781544,142364760.0,328251410.0,Comedy,7.0,357199
1,Analyze This,1999,FAIL,41953861,149475534.0,247367876.0,"Comedy,Crime",6.7,139413
3,Anna and the King,1999,FAIL,104884652,54891212.0,54891212.0,"Drama,History,Romance",6.7,34449
3,Anywhere But Here,1999,FAIL,32164627,26086372.0,26086372.0,"Comedy,Drama",6.2,16299
1,Austin Powers: The Spy Who Shagged Me,1999,FAIL,48946171,288139235.0,433988407.0,"Action,Adventure,Comedy",6.6,206554
3,Being John Malkovich,1999,PASS,18180006,31967340.0,45285530.0,"Comedy,Drama,Fantasy",7.7,292160
3,Black and White,1999,PASS,13984620,7329780.0,7329780.0,"Crime,Drama,Music",4.9,5403
3,"Blair Witch Project, The",1999,PASS,839077,196538593.0,347238122.0,"Horror,Mystery",6.5,219665
1,Blue Streak,1999,FAIL,50344633,95386564.0,164246788.0,"Action,Comedy,Crime",6.3,70054
0,"Boondock Saints, The",1999,FAIL,9789234,42613.0,575990.0,"Action,Crime,Thriller",7.8,218882
3,Boys Don&#39;t Cry,1999,PASS,2796924,16139101.0,29005501.0,"Biography,Crime,Drama",7.5,88153
3,But I&#39;m a Cheerleader,1999,PASS,1678154,3084486.0,3676824.0,"Comedy,Drama,Romance",6.6,23825
3,Carrie 2: The Rage,1999,PASS,29367703,24837027.0,24837027.0,"Horror,Sci-Fi,Thriller",4.7,14771
3,Cruel Intentions,1999,PASS,15383082,53463308.0,106008618.0,"Drama,Romance",6.8,171055
3,Dick,1999,PASS,18180006,8777963.0,8777963.0,Comedy,6.1,17767
3,Dogma,1999,FAIL,13984620,42864850.0,61460819.0,"Adventure,Comedy,Drama",7.3,200387
3,Drop Dead Gorgeous,1999,PASS,13984620,14783713.0,14783713.0,"Comedy,Romance,Thriller",6.6,30848
3,Election,1999,PASS,11886927,20898032.0,24057538.0,"Comedy,Drama,Romance",7.2,84245
3,Eyes Wide Shut,1999,PASS,90900032,77882040.0,120627912.0,"Drama,Mystery,Thriller",7.4,277623
1,Fight Club,1999,FAIL,90900032,51785192.0,141040144.0,Drama,8.8,1715591
1,Flawless,1999,FAIL,37758475,6272780.0,6272780.0,"Comedy,Crime,Drama",6.5,16713
2,For Love of the Game,1999,FAIL,69923101,49209977.0,64486776.0,"Drama,Romance,Sport",6.6,29957
1,Galaxy Quest,1999,FAIL,62930791,99883369.0,126593993.0,"Adventure,Comedy,Sci-Fi",7.3,139462
3,"Girl, Interrupted",1999,PASS,33563089,40375263.0,40375263.0,"Biography,Drama",7.3,150679
3,Go!,1999,PASS,9090003,23599429.0,39693164.0,"Comedy,Crime",7.2,64749
1,"Green Mile, The",1999,FAIL,83907722,191311527.0,406534833.0,"Crime,Drama,Fantasy",8.6,1043159
3,"Haunting, The",1999,PASS,111876962,127524221.0,251987342.0,"Fantasy,Horror,Mystery",5.0,67724
0,"Iron Giant, The",1999,FAIL,69923101,32387409.0,43819293.0,"Action,Adventure,Animation",8.0,160161
3,Jawbreaker,1999,PASS,4195386,4302816.0,4302816.0,"Comedy,Crime,Thriller",5.6,22593
1,Magnolia,1999,FAIL,51743095,31396836.0,67751013.0,Drama,8.0,273361
3,"Matrix, The",1999,PASS,90900032,239808171.0,643684004.0,"Action,Sci-Fi",8.7,1545392
1,"Mummy, The",1999,FAIL,111876962,217300705.0,582299294.0,"Action,Adventure,Fantasy",7.0,371422
3,Muppets From Space,1999,PASS,33563089,22801624.0,22801624.0,"Adventure,Comedy,Family",6.3,17090
1,Mystery Men,1999,FAIL,95095418,41621042.0,46795352.0,"Action,Comedy,Fantasy",6.1,59399
3,Notting Hill,1999,PASS,58735405,162347007.0,508660113.0,"Comedy,Drama,Romance",7.1,250347
1,Office Space,1999,FAIL,13984620,15142285.0,17939209.0,Comedy,7.7,230000
1,Payback,1999,FAIL,69923101,114011185.0,226027993.0,"Action,Crime,Drama",7.1,125907
1,Pocket Monsters: Mewtwo Strikes Back!,1999,FAIL,41953861,119910654.0,228850846.0,"Action,Adventure,Animation",6.2,37175
1,Ravenous,1999,FAIL,16781544,2884196.0,2884196.0,"Adventure,Comedy,Horror",7.0,34748
3,"Sixth Sense, The",1999,FAIL,55938481,410457404.0,940894052.0,"Drama,Mystery,Thriller",8.1,858116
3,Sleepy Hollow,1999,PASS,97892342,141340236.0,289577211.0,"Fantasy,Horror,Mystery",7.3,310419
3,South Park: Bigger Longer &amp; Uncut,1999,FAIL,29367703,72772612.0,72772612.0,"Animation,Comedy,Fantasy",7.7,184472
3,Star Wars: Episode I - The Phantom Menace,1999,PASS,160823133,663632711.0,1408313741.0,"Action,Adventure,Fantasy",6.5,665685
1,Stuart Little,1999,FAIL,146838513,195805974.0,417860454.0,"Adventure,Comedy,Family",5.9,117474
3,"Talented Mr. Ripley, The",1999,FAIL,55938481,113683964.0,180110910.0,"Crime,Drama,Thriller",7.4,164983
2,Tarzan,1999,FAIL,202776994,239265412.0,626779240.0,"Adventure,Animation,Family",7.3,187187
1,Three to Tango,1999,FAIL,27969241,14782268.0,14782268.0,"Comedy,Romance",6.0,17717
3,Topsy-Turvy,1999,PASS,27969241,8672922.0,8672922.0,"Biography,Comedy,Drama",7.3,11173
1,Toy Story 2,1999,FAIL,125861583,343814937.0,715115132.0,"Adventure,Animation,Comedy",7.9,487741
3,Virus,1999,FAIL,104884652,19593418.0,42830263.0,"Action,Horror,Sci-Fi",5.0,25040
2,Wild Wild West,1999,FAIL,244730855,159152923.0,309380824.0,"Action,Comedy,Sci-Fi",4.9,146021
2,Wing Commander,1999,FAIL,41953861,16191424.0,16191424.0,"Action,Adventure,Sci-Fi",4.3,15754
1,54,1998,FAIL,18578720,23948203.0,23948203.0,"Drama,Music",5.9,30457
3,A Bug&#39;s Life,1998,PASS,64310954,232660690.0,518911253.0,"Adventure,Animation,Comedy",7.2,251031
2,American History X,1998,FAIL,14291323,9603575.0,9603575.0,Drama,8.5,968682
1,Armageddon,1998,FAIL,200078524,288081893.0,792596781.0,"Action,Adventure,Sci-Fi",6.7,376019
3,"Avengers, The",1998,PASS,85747939,33420854.0,69434988.0,"Action,Adventure,Sci-Fi",3.8,39315
3,Beloved,1998,PASS,75744013,32659228.0,32659228.0,"Drama,History,Horror",6.0,6767
1,"Big Lebowski, The",1998,FAIL,21436985,25008106.0,66011004.0,"Comedy,Crime",8.1,675938
1,Blade,1998,FAIL,64310954,100242021.0,187556021.0,"Action,Horror,Sci-Fi",7.1,230940
1,Bride of Chucky,1998,FAIL,35728308,46309872.0,72445844.0,"Comedy,Horror",5.4,49218
1,Buffalo &#39;66,1998,FAIL,2143698,3402201.0,3402201.0,"Comedy,Crime,Drama",7.5,43550
1,Dark City,1998,FAIL,38586572,20629634.0,38953947.0,"Mystery,Sci-Fi,Thriller",7.6,179259
3,Deep Impact,1998,PASS,114330585,200742590.0,499431243.0,"Action,Drama,Romance",6.2,153411
1,Disturbing Behavior,1998,FAIL,21436985,25020345.0,25020345.0,"Horror,Mystery,Sci-Fi",5.6,19792
3,Elizabeth,1998,PASS,35728308,42992157.0,117404137.0,"Biography,Drama,History",7.4,86919
1,Enemy of the State,1998,FAIL,121476247,159419475.0,358211780.0,"Action,Thriller",7.3,216429
3,Ever After,1998,PASS,37157440,93902242.0,93902242.0,"Comedy,Drama,Romance",7.0,65709
3,"Faculty, The",1998,FAIL,21436985,57570196.0,57570196.0,"Horror,Sci-Fi",6.5,104820
1,Fear and Loathing in Las Vegas,1998,FAIL,26438948,15263526.0,19596124.0,"Adventure,Comedy,Drama",7.6,245657
3,Festen (The Celebration),1998,FAIL,1857872,2354896.0,2354896.0,Drama,8.0,74113
2,Get Real,1998,FAIL,2858265,1646948.0,1646948.0,"Comedy,Drama,Romance",7.5,11913
3,Godzilla,1998,FAIL,178641539,194811162.0,537353750.0,"Action,Sci-Fi,Thriller",5.4,174325
3,Halloween H20: 20 Years Later,1998,PASS,24295249,78661926.0,78661926.0,"Horror,Thriller",5.7,62018
3,Happiness,1998,PASS,4287397,3925045.0,8212442.0,"Comedy,Drama",7.7,63322
3,Hope Floats,1998,PASS,42873969,85905591.0,116515728.0,"Drama,Romance",6.0,22932
3,Little Voice,1998,PASS,8574794,6566863.0,31136839.0,"Comedy,Drama,Music",6.9,15226
1,"Lock, Stock and Two Smoking Barrels",1998,FAIL,1929329,5570142.0,40524745.0,"Comedy,Crime",8.2,500707
3,Lost in Space,1998,PASS,114330585,98778237.0,194429617.0,"Action,Adventure,Family",5.2,66979
1,"Man in the Iron Mask, The",1998,FAIL,50019631,81415051.0,81415051.0,"Action,Adventure,Drama",6.5,148397
1,"Mask of Zorro, The",1998,FAIL,92893600,134093691.0,333988221.0,"Action,Adventure,Comedy",6.7,158803
1,Mercury Rising,1998,FAIL,85747939,47137546.0,47137546.0,"Action,Crime,Drama",6.1,63454
3,Mulan,1998,FAIL,128621908,172382303.0,433741657.0,"Adventure,Animation,Family",7.6,228983
1,"Negotiator, The",1998,FAIL,71456616,63890455.0,70178637.0,"Action,Crime,Drama",7.3,123589
2,Out of Sight,1998,FAIL,68598351,53681880.0,110847172.0,"Comedy,Crime,Drama",7.0,80775
2,Pi,1998,FAIL,97181,4603452.0,6686214.0,"Drama,Horror,Mystery",7.4,162222
3,Practical Magic,1998,PASS,85747939,66955646.0,97662611.0,"Comedy,Drama,Fantasy",6.3,67267
3,Primary Colors,1998,PASS,92893600,55761862.0,55761862.0,"Comedy,Drama",6.6,26299
3,"Prince of Egypt, The",1998,FAIL,85747939,144932864.0,312408324.0,"Adventure,Animation,Drama",7.1,110082
2,"Proposition, The",1998,FAIL,28582646,2720259.0,7593849.0,"Drama,Romance",6.2,2001
3,Quest for Camelot,1998,PASS,57165293,32544916.0,54553553.0,"Adventure,Animation,Comedy",6.3,13684
1,Rounders,1998,FAIL,17149588,32758425.0,32758425.0,"Crime,Drama",7.3,135465
1,Run Lola Run,1998,FAIL,2500982,10385968.0,20769827.0,"Crime,Drama,Thriller",7.7,180808
3,Rush Hour,1998,PASS,50019631,201774709.0,350566156.0,"Action,Comedy,Crime",7.0,224021
3,Rushmore,1998,FAIL,14291323,24445621.0,27268466.0,"Comedy,Drama",7.7,159346
0,Safe Men,1998,FAIL,1429132,30312.0,30312.0,"Comedy,Crime",5.9,3063
0,Saving Private Ryan,1998,FAIL,92893600,309171460.0,693179313.0,"Drama,War",8.6,1137228
3,Shakespeare in Love,1998,PASS,37157440,143367401.0,399442481.0,"Comedy,Drama,History",7.1,203631
1,Six Days Seven Nights,1998,FAIL,114330585,106240687.0,235521005.0,"Action,Adventure,Comedy",5.8,69250
3,Sliding Doors,1998,PASS,8574794,17022681.0,84046055.0,"Comedy,Drama,Fantasy",6.7,60066
3,Slums of Beverly Hills,1998,PASS,7145662,7864191.0,7864191.0,"Comedy,Drama",6.6,11250
1,Small Soldiers,1998,FAIL,57165293,78807819.0,102531416.0,"Action,Adventure,Comedy",6.2,87412
3,Smoke Signals,1998,PASS,2858265,9602769.0,11085232.0,"Comedy,Drama",7.1,9189
1,Sphere,1998,FAIL,104326659,52975497.0,71697130.0,"Drama,Horror,Mystery",6.1,94834
3,Star Trek: Insurrection,1998,PASS,100039262,100307450.0,168351786.0,"Action,Adventure,Sci-Fi",6.4,66178
3,Stepmom,1998,PASS,71456616,130247778.0,228297140.0,"Comedy,Drama",6.8,56794
3,There&#39;s Something About Mary,1998,PASS,31440911,252219917.0,514630544.0,"Comedy,Romance",7.1,277804
1,"Thin Red Line, The",1998,FAIL,74314880,52021118.0,52021118.0,"Drama,War",7.6,162573
1,"Truman Show, The",1998,FAIL,85747939,179525030.0,354996466.0,"Comedy,Drama,Sci-Fi",8.1,856603
3,Urban Legend,1998,PASS,20007852,54473818.0,103714796.0,"Horror,Mystery",5.5,56184
0,Vampires (John Carpenter&#39;s),1998,FAIL,28582646,28966833.0,28966833.0,"Action,Horror,Thriller",6.2,49634
2,Velvet Goldmine,1998,FAIL,12862191,1506002.0,6948401.0,"Drama,Music",7.0,32129
3,Wild Things,1998,FAIL,28582646,42581425.0,79426456.0,"Crime,Drama,Mystery",6.5,102279
3,You&#39;ve Got Mail,1998,PASS,92893600,165524241.0,358426384.0,"Comedy,Drama,Romance",6.6,180291
3,A Simple Wish,1997,PASS,40634668,11849668.0,11849668.0,"Comedy,Family,Fantasy",5.4,4921
1,Air Bud,1997,FAIL,4353714,35768573.0,40327947.0,"Comedy,Drama,Family",5.2,15436
1,Air Force One,1997,FAIL,123355241,251000935.0,457529453.0,"Action,Drama,Thriller",6.5,169686
3,Alien: Resurrection,1997,PASS,87074287,69361952.0,233213967.0,"Action,Horror,Sci-Fi",6.2,214743
3,Anastasia,1997,PASS,76915621,84757254.0,202885136.0,"Adventure,Animation,Drama",7.1,104519
3,As Good as It Gets,1997,PASS,72561906,215476950.0,455851198.0,"Comedy,Drama,Romance",7.7,258421
2,Austin Powers: International Man of Mystery,1997,FAIL,26122286,78198499.0,98225585.0,"Adventure,Comedy",7.0,210022
2,Batman &amp; Robin,1997,FAIL,181404766,155754415.0,345855898.0,"Action,Sci-Fi",3.7,221732
3,Boogie Nights,1997,FAIL,21768572,38328318.0,62565379.0,Drama,7.9,223093
3,Cats Don&#39;t Dance,1997,PASS,46439620,5207916.0,5207916.0,"Animation,Comedy,Family",6.9,6608
3,Chasing Amy,1997,PASS,362810,17424311.0,21993652.0,"Comedy,Drama,Romance",7.2,126690
3,Clockwatchers,1997,PASS,2902476,780691.0,783612.0,"Comedy,Drama",6.5,4388
2,Con Air,1997,FAIL,116099050,146745677.0,325247966.0,"Action,Crime,Thriller",6.9,261085
2,Conspiracy Theory,1997,FAIL,116099050,110466780.0,207213175.0,"Action,Mystery,Thriller",6.7,88699
3,Contact,1997,PASS,130611431,146459429.0,240760405.0,"Drama,Mystery,Sci-Fi",7.4,239186
3,"Devil&#39;s Advocate, The",1997,PASS,82720573,88536300.0,222050207.0,"Drama,Mystery,Thriller",7.5,307149
3,Eve&#39;s Bayou,1997,PASS,7256191,21541344.0,21541344.0,Drama,7.3,7958
3,Event Horizon,1997,PASS,87074287,38709226.0,38709226.0,"Horror,Sci-Fi,Thriller",6.7,145954
3,Fever Pitch,1997,PASS,58049525,61055139.0,72665044.0,"Comedy,Drama,Romance",6.7,9556
1,"Fifth Element, The",1997,FAIL,137867622,92256459.0,382981741.0,"Action,Adventure,Sci-Fi",7.7,409493
2,Flubber,1997,FAIL,116099050,134956149.0,258311390.0,"Comedy,Family,Sci-Fi",5.3,79389
3,G.I. Jane,1997,PASS,72561906,69904916.0,69904916.0,"Action,Drama,War",5.9,69729
1,"Game, The",1997,FAIL,72561906,70044851.0,70044851.0,"Drama,Mystery,Thriller",7.8,320421
1,Gattaca,1997,FAIL,52244573,18188044.0,18188044.0,"Drama,Sci-Fi,Thriller",7.8,264812
3,George of the Jungle,1997,PASS,79818097,152762052.0,253187730.0,"Action,Adventure,Comedy",5.4,66552
0,Good Will Hunting,1997,FAIL,14512381,200899879.0,327883215.0,"Drama,Romance",8.3,785293
3,Grosse Pointe Blank,1997,PASS,21768572,40757090.0,45090566.0,"Action,Comedy,Crime",7.3,83498
3,Hercules,1997,PASS,101586669,143835260.0,363825398.0,"Adventure,Animation,Comedy",7.3,187463
3,I Know What You Did Last Summer,1997,PASS,24671048,104852087.0,181767707.0,"Horror,Mystery",5.7,125542
1,In the Company of Men,1997,FAIL,36281,4184879.0,4184879.0,"Comedy,Drama",7.2,12625
3,Jackie Brown,1997,PASS,17414858,57575205.0,108447385.0,"Crime,Drama,Thriller",7.5,292452
2,Kiss the Girls,1997,FAIL,39183429,87840357.0,87840357.0,"Crime,Drama,Mystery",6.6,59957
1,L.A. Confidential,1997,FAIL,50793334,93757206.0,160514159.0,"Crime,Drama,Mystery",8.2,501222
1,Liar Liar,1997,FAIL,65305716,263270001.0,439305185.0,"Comedy,Fantasy",6.9,264318
3,"Lost World: Jurassic Park, The",1997,FAIL,108842859,332459322.0,1141669701.0,"Action,Adventure,Sci-Fi",6.6,352343
1,Men in Black,1997,FAIL,130611431,363811668.0,853024040.0,"Action,Adventure,Comedy",7.3,485729
3,Mononoke-hime,1997,PASS,29024763,3445395.0,218193652.0,"Adventure,Animation,Fantasy",8.4,302209
3,Mortal Kombat: Annihilation,1997,PASS,43537144,52139221.0,74488288.0,"Action,Adventure,Fantasy",3.7,43595
2,My Best Friend&#39;s Wedding,1997,FAIL,66756954,184036082.0,433809062.0,"Comedy,Drama,Romance",6.3,119783
1,Orgazmo,1997,FAIL,1451238,844655.0,910343.0,"Comedy,Sci-Fi",6.1,33131
3,"Peacemaker, The",1997,FAIL,72561906,59882642.0,91380645.0,"Action,Thriller",5.9,51683
1,"Postman, The",1997,FAIL,116099050,25615375.0,25615375.0,"Action,Adventure,Drama",6.1,65266
3,Scream 2,1997,PASS,34829715,147102287.0,147102287.0,"Horror,Mystery",6.2,146886
3,Selena,1997,PASS,29024763,51446556.0,51446556.0,"Biography,Drama,Music",6.7,22775
3,Smilla&#39;s Sense of Snow,1997,PASS,50793334,3224642.0,3224642.0,"Crime,Drama,Mystery",6.4,13044
3,Spawn,1997,PASS,58049525,79789061.0,127636188.0,"Action,Drama,Horror",5.3,60937
3,Starship Troopers,1997,PASS,145123812,79482791.0,175744937.0,"Action,Adventure,Sci-Fi",7.2,253999
3,Titanic,1997,PASS,290247625,955890356.0,3171930973.0,"Drama,Romance",7.8,975945
3,Volcano,1997,PASS,130611431,69001723.0,174293699.0,"Action,Drama,Sci-Fi",5.5,68526
3,August,1996,FAIL,5049561,18767.0,18767.0,"Comedy,Drama,Romance",6.0,703
3,Bound,1996,PASS,6683242,5646983.0,10412962.0,"Crime,Romance,Thriller",7.3,47773
0,Broken Arrow,1996,FAIL,96535720,104920957.0,220318272.0,"Action,Adventure,Thriller",6.0,86752
1,"Cable Guy, The",1996,FAIL,69802752,89466773.0,152713266.0,"Comedy,Drama,Thriller",6.1,143598
1,Chain Reaction,1996,FAIL,81684071,31524414.0,89420791.0,"Action,Drama,Sci-Fi",5.6,45903
3,"Craft, The",1996,PASS,22277474,36786742.0,82678338.0,"Drama,Fantasy,Horror",6.3,69858
2,DragonHeart,1996,FAIL,84654401,76285021.0,154998762.0,"Action,Adventure,Fantasy",6.5,87314
3,Emma,1996,PASS,8762473,33017679.0,56186252.0,"Comedy,Drama,Romance",6.6,33426
3,"English Patient, The",1996,PASS,51980772,116906798.0,344137032.0,"Drama,Romance,War",7.4,168159
1,Escape from L.A.,1996,FAIL,74258246,37763082.0,37763082.0,"Action,Adventure,Sci-Fi",5.7,65364
3,Eye for an Eye,1996,PASS,29703299,39791578.0,39791578.0,"Crime,Drama,Thriller",6.2,12255
1,"Fan, The",1996,FAIL,81684071,27598768.0,27598768.0,"Action,Drama,Sport",5.9,44007
2,Fargo,1996,PASS,10396154,36487162.0,76047227.0,"Crime,Drama,Thriller",8.1,571750
3,"First Wives Club, The",1996,PASS,44554948,156668864.0,269541399.0,Comedy,6.4,39365
3,Freeway,1996,PASS,4455495,438856.0,438856.0,"Comedy,Crime,Drama",6.8,25015
1,From Dusk Till Dawn,1996,FAIL,29703299,38211750.0,38211750.0,"Action,Crime,Horror",7.2,268172
1,"Glimmer Man, The",1996,FAIL,66832422,30304554.0,54067193.0,"Action,Comedy,Crime",5.4,17856
1,Hamlet,1996,FAIL,2970330,2342531.0,3593608.0,Drama,7.8,34502
3,Harriet the Spy,1996,PASS,19307144,39460903.0,39460903.0,"Comedy,Drama,Family",5.9,9136
1,"Hunchback of Notre Dame, The",1996,FAIL,148516493,148722709.0,483421183.0,"Animation,Drama,Family",6.9,130515
3,Independence Day,1996,PASS,111387369,454711839.0,1213975115.0,"Action,Adventure,Sci-Fi",7.0,502412
1,Jingle All the Way,1996,FAIL,89109896,89989691.0,192822510.0,"Comedy,Family",5.6,84723
1,Kingpin,1996,FAIL,37129123,37163912.0,47857099.0,"Comedy,Sport",6.9,72673
3,"Long Kiss Goodnight, The",1996,FAIL,96535720,49675220.0,49675220.0,"Action,Crime,Drama",6.8,68400
3,Love and Other Catastrophes,1996,PASS,371291,315278.0,1103798.0,"Comedy,Romance",6.3,1837
3,Mars Attacks!,1996,PASS,118813194,56096190.0,150552679.0,"Comedy,Sci-Fi",6.3,199412
3,"Mirror Has Two Faces, The",1996,PASS,62376927,61288998.0,61288998.0,"Comedy,Drama,Romance",6.6,14177
1,Mission: Impossible,1996,FAIL,118813194,268787949.0,679757008.0,"Action,Adventure,Thriller",7.1,364648
1,"Rock, The",1996,FAIL,111387369,199115335.0,499118651.0,"Action,Adventure,Thriller",7.4,296847
3,Romeo + Juliet,1996,FAIL,21534891,68820654.0,219124769.0,"Drama,Romance",6.7,198392
3,Scream,1996,PASS,22277474,153041290.0,257002834.0,"Horror,Mystery",7.2,265788
3,Secrets &amp; Lies,1996,PASS,6683242,19926891.0,19926891.0,Drama,8.0,34275
3,Set It Off,1996,PASS,13366484,53538871.0,53538871.0,"Action,Crime,Drama",6.9,12847
1,Space Jam,1996,FAIL,118813194,134353268.0,371588265.0,"Adventure,Animation,Comedy",6.4,144905
1,Spy Hard,1996,FAIL,26732969,40004796.0,40004796.0,"Action,Comedy",5.4,34463
